t,base_x,base_y,base_z,base_yaw,site_x,site_y,site_z,tracking_error,solve_time_ms,iterations,converged
12.000112262,-0.045473986784949405,-0.01587993594530682,0.0,0.08899062834582747,0.5487044307759075,-0.06907222992060162,0.6957929866064319,0.094229803,10.278269,28.0,1.0
12.020088283,-0.04530610185959218,-0.015633491257445273,0.0,0.08940117947352916,0.5486875300104918,-0.0684680015412534,0.694659852281649,0.096420021,10.244816,28.0,1.0
12.040095043,-0.044955379555990556,-0.01511147698379532,0.0,0.0901458603199913,0.5487431818133347,-0.06804661491439519,0.6938400927004461,0.09767062,10.050456,28.0,1.0
12.060140472,-0.04437673144139849,-0.014245444995489078,0.0,0.09118187835325618,0.5490417305963823,-0.06720531222725201,0.6938903259925685,0.097526644,10.17119,28.0,1.0
12.080088114,-0.04381669916768398,-0.013407748379887181,0.0,0.09210122727836893,0.5494903489743629,-0.06597737506005315,0.6944826990548006,0.097171643,10.142792,28.0,1.0
12.100102307,-0.04366952059186624,-0.01320007302836619,0.0,0.09240040901240303,0.5494585882686644,-0.06542768764161062,0.6933920906683126,0.099441002,10.175704,28.0,1.0
12.120089396,-0.04324869865192563,-0.01259768434303561,0.0,0.09318717530037582,0.5495258380992547,-0.06495302338830428,0.6925226025862512,0.100559512,10.216986,28.0,1.0
12.140096112,-0.04259358468480562,-0.01165537227594848,0.0,0.09423543325803303,0.549865658215604,-0.06404959001130008,0.6927152383557253,0.100143154,10.204694,28.0,1.0
12.160089645,-0.04200385191185514,-0.010806735644200798,0.0,0.09507819822966786,0.550360386400728,-0.06269434513607469,0.6934323582495082,0.09970152,10.188744,28.0,1.0
12.180090349,-0.04183810831826685,-0.010579462769148711,0.0,0.0953879868824068,0.5503363156992798,-0.0621140185633918,0.6923599700085541,0.101945111,10.197447,28.0,1.0
12.200089414,-0.041378557812117966,-0.009943089385970848,0.0,0.09613369351626043,0.5504212886777423,-0.061596786081312915,0.6915045650777114,0.103030876,10.164118,28.0,1.0
12.220089794,-0.04067012392196455,-0.008958308877426284,0.0,0.09711220934823063,0.5507937704979086,-0.06062521498650688,0.6917275485754951,0.102551328,10.184422,28.0,1.0
12.240112622,-0.04005438578911427,-0.008101525381138926,0.0,0.09785631190110715,0.5512999040771919,-0.05932320206893027,0.6925060605790696,0.102063628,10.18974,28.0,1.0
12.260091081,-0.03985946076900325,-0.007842780380659348,0.0,0.09817654173297059,0.5513076856740206,-0.0585761633337317,0.6914291262981647,0.10428688,10.199368,28.0,1.0
12.280093615,-0.03933043019242017,-0.007134789094371697,0.0,0.09891781543391893,0.5514179094573612,-0.05802962315505085,0.690643281760535,0.105183787,10.277525,28.0,1.0
12.300090537,-0.03868413287295093,-0.006266502379695972,0.0,0.09966987404646822,0.5517781294360907,-0.057066608896800534,0.6908664185088975,0.104999611,10.195205,28.0,1.0
12.320096788,-0.037951372967316245,-0.005281739664909341,0.0,0.10042754034091901,0.5523578698443454,-0.055604557833747736,0.6917473041313571,0.104160463,10.170729,28.0,1.0
