robot,backend,dof,sample_id,converged,failed,solver_iterations,solve_total_ms,final_cost,final_stop,failure_message,dam_calc_ms,dam_calcdiff_ms,dam_total_ms,cost_state_calc_ms,cost_state_calcdiff_ms,cost_state_total_ms,cost_control_calc_ms,cost_control_calcdiff_ms,cost_control_total_ms,cost_acc_calc_ms,cost_acc_calcdiff_ms,cost_acc_total_ms,cost_collision_calc_ms,cost_collision_calcdiff_ms,cost_collision_total_ms,cost_other_calc_ms,cost_other_calcdiff_ms,cost_other_total_ms,cost_total_ms,non_cost_model_ms,solver_overhead_ms,stack_total_ms,dam_calc_calls,dam_calcdiff_calls,dam_calc_per_iter_ms,dam_calcdiff_per_iter_ms,dam_total_per_iter_ms,cost_state_calc_per_iter_ms,cost_state_calcdiff_per_iter_ms,cost_state_total_per_iter_ms,cost_control_calc_per_iter_ms,cost_control_calcdiff_per_iter_ms,cost_control_total_per_iter_ms,cost_acc_calc_per_iter_ms,cost_acc_calcdiff_per_iter_ms,cost_acc_total_per_iter_ms,cost_collision_calc_per_iter_ms,cost_collision_calcdiff_per_iter_ms,cost_collision_total_per_iter_ms,cost_other_calc_per_iter_ms,cost_other_calcdiff_per_iter_ms,cost_other_total_per_iter_ms,cost_total_per_iter_ms,non_cost_model_per_iter_ms,solver_overhead_per_iter_ms,stack_total_per_iter_ms
"unitree_g1","CasADi",29,1,1,0,10,148.268482,8.311828291,0,"",6.943193,90.441947,97.38514,0.172245,0.660944,0.833189,0.072313,0.133592,0.205905,0.082208,11.477049,11.559257,0,0,0,0,0,0,12.598351,84.786789,50.883342,148.268482,1017,561,0.6943193,9.0441947,9.738514,0.0172245,0.0660944,0.0833189,0.0072313,0.0133592,0.0205905,0.0082208,1.1477049,1.1559257,0,0,0,0,0,0,1.2598351,8.4786789,5.0883342,14.8268482
"unitree_g1","CasADi",29,2,1,0,11,162.167856,10.134164625,0.000000002,"",7.668175,98.758816,106.426991,0.185226,0.73331,0.918536,0.076646,0.136122,0.212768,0.099275,12.5635,12.662775,0,0,0,0,0,0,13.794079,92.632912,55.740865,162.167856,1124,612,0.697106818,8.978074182,9.675181,0.016838727,0.066664545,0.083503273,0.006967818,0.012374727,0.019342545,0.009025,1.142136364,1.151161364,0,0,0,0,0,0,1.254007182,8.421173818,5.067351364,14.742532364
"unitree_g1","CasADi",29,3,1,0,11,162.394919,9.006912199,0.000000007,"",8.336772,98.498135,106.834907,0.19641,0.71727,0.91368,0.076654,0.126419,0.203073,0.104374,12.453008,12.557382,0,0,0,0,0,0,13.674135,93.160772,55.560012,162.394919,1241,612,0.757888364,8.954375909,9.712264273,0.017855455,0.065206364,0.083061818,0.006968545,0.011492636,0.018461182,0.009488545,1.132091636,1.141580182,0,0,0,0,0,0,1.243103182,8.469161091,5.050910182,14.763174455
"unitree_g1","CasADi",29,4,1,0,9,134.946814,11.13529455,0.000000015,"",6.214183,82.363459,88.577642,0.150638,0.60514,0.755778,0.062066,0.116634,0.1787,0.076698,10.465164,10.541862,0,0,0,0,0,0,11.47634,77.101302,46.369172,134.946814,913,510,0.690464778,9.151495444,9.841960222,0.016737556,0.067237778,0.083975333,0.006896222,0.012959333,0.019855556,0.008522,1.162796,1.171318,0,0,0,0,0,0,1.275148889,8.566811333,5.152130222,14.994090444
"unitree_g1","CasADi",29,5,1,0,11,163.347835,9.413250074,0.000000038,"",9.480098,98.161304,107.641402,0.223785,0.716782,0.940567,0.085304,0.124105,0.209409,0.122517,12.363702,12.486219,0,0,0,0,0,0,13.636195,94.005207,55.706433,163.347835,1424,612,0.861827091,8.923754909,9.785582,0.020344091,0.065162,0.085506091,0.007754909,0.011282273,0.019037182,0.011137909,1.123972909,1.135110818,0,0,0,0,0,0,1.239654091,8.545927909,5.064221182,14.849803182
"unitree_g1","CasADi",29,6,1,0,9,134.944692,8.542749708,0,"",6.402169,82.396805,88.798974,0.156997,0.605486,0.762483,0.069924,0.111035,0.180959,0.078316,10.465718,10.544034,0,0,0,0,0,0,11.487476,77.311498,46.145718,134.944692,938,510,0.711352111,9.155200556,9.866552667,0.017444111,0.067276222,0.084720333,0.007769333,0.012337222,0.020106556,0.008701778,1.162857556,1.171559333,0,0,0,0,0,0,1.276386222,8.590166444,5.127302,14.993854667
"unitree_g1","CasADi",29,7,1,0,11,163.671565,9.577726139,0.000000002,"",8.72761,98.906531,107.634141,0.216804,0.737208,0.954012,0.087565,0.144921,0.232486,0.109307,12.601018,12.710325,0,0,0,0,0,0,13.896823,93.737318,56.037424,163.671565,1283,612,0.793419091,8.991502818,9.784921909,0.019709455,0.067018909,0.086728364,0.007960455,0.013174636,0.021135091,0.009937,1.145547091,1.155484091,0,0,0,0,0,0,1.263347545,8.521574364,5.094311273,14.879233182
"unitree_g1","CasADi",29,8,1,0,10,149.991475,9.961343616,0.000057402,"",8.466831,90.398876,98.865707,0.203443,0.660487,0.86393,0.082089,0.113194,0.195283,0.099231,11.389029,11.48826,0,0,0,0,0,0,12.547473,86.318234,51.125768,149.991475,1272,561,0.8466831,9.0398876,9.8865707,0.0203443,0.0660487,0.086393,0.0082089,0.0113194,0.0195283,0.0099231,1.1389029,1.148826,0,0,0,0,0,0,1.2547473,8.6318234,5.1125768,14.9991475
"unitree_g1","CasADi",29,9,1,0,9,133.728632,8.768109682,0.000000027,"",5.882903,81.920427,87.80333,0.150109,0.610262,0.760371,0.064109,0.104055,0.168164,0.073864,10.351118,10.424982,0,0,0,0,0,0,11.353517,76.449813,45.925302,133.728632,859,510,0.653655889,9.102269667,9.755925556,0.016678778,0.067806889,0.084485667,0.007123222,0.011561667,0.018684889,0.008207111,1.150124222,1.158331333,0,0,0,0,0,0,1.261501889,8.494423667,5.102811333,14.858736889
"unitree_g1","CasADi",29,10,1,0,9,136.367319,8.627675458,0.000000368,"",7.435535,82.293854,89.729389,0.18251,0.608927,0.791437,0.073856,0.103818,0.177674,0.0881,10.457849,10.545949,0,0,0,0,0,0,11.51506,78.214329,46.63793,136.367319,1098,510,0.826170556,9.143761556,9.969932111,0.020278889,0.067658556,0.087937444,0.008206222,0.011535333,0.019741556,0.009788889,1.161983222,1.171772111,0,0,0,0,0,0,1.279451111,8.690481,5.181992222,15.151924333
"unitree_g1","CasADi",29,11,1,0,9,135.674476,10.470375888,0,"",6.324906,82.620467,88.945373,0.159319,0.628478,0.787797,0.070934,0.118734,0.189668,0.090629,10.520819,10.611448,0,0,0,0,0,0,11.588913,77.35646,46.729103,135.674476,911,510,0.702767333,9.180051889,9.882819222,0.017702111,0.069830889,0.087533,0.007881556,0.013192667,0.021074222,0.010069889,1.168979889,1.179049778,0,0,0,0,0,0,1.287657,8.595162222,5.192122556,15.074941778
"unitree_g1","CasADi",29,12,1,0,8,121.916842,9.292470169,0.000000151,"",6.135991,73.94216,80.078151,0.150471,0.609576,0.760047,0.062428,0.097522,0.15995,0.076671,9.368007,9.444678,0,0,0,0,0,0,10.364675,69.713476,41.838691,121.916842,909,459,0.766998875,9.24277,10.009768875,0.018808875,0.076197,0.095005875,0.0078035,0.01219025,0.01999375,0.009583875,1.171000875,1.18058475,0,0,0,0,0,0,1.295584375,8.7141845,5.229836375,15.23960525
"unitree_g1","CasADi",29,13,1,0,12,179.151699,8.015958171,0.000033614,"",11.323655,106.906959,118.230614,0.265706,0.790888,1.056594,0.109221,0.14153,0.250751,0.137494,13.562918,13.700412,0,0,0,0,0,0,15.007757,103.222857,60.921085,179.151699,1704,663,0.943637917,8.90891325,9.852551167,0.022142167,0.065907333,0.0880495,0.00910175,0.011794167,0.020895917,0.011457833,1.130243167,1.141701,0,0,0,0,0,0,1.250646417,8.60190475,5.076757083,14.92930825
"unitree_g1","CasADi",29,14,1,0,10,149.583346,7.615056616,0,"",7.876662,90.565873,98.442535,0.188791,0.680886,0.869677,0.087088,0.12948,0.216568,0.097083,11.534231,11.631314,0,0,0,0,0,0,12.717559,85.724976,51.140811,149.583346,1166,561,0.7876662,9.0565873,9.8442535,0.0188791,0.0680886,0.0869677,0.0087088,0.012948,0.0216568,0.0097083,1.1534231,1.1631314,0,0,0,0,0,0,1.2717559,8.5724976,5.1140811,14.9583346
"unitree_g1","CasADi",29,15,1,0,9,136.228171,4.978880856,0.000000582,"",7.166308,82.410229,89.576537,0.174466,0.606008,0.780474,0.073371,0.103265,0.176636,0.087219,10.407581,10.4948,0,0,0,0,0,0,11.45191,78.124627,46.651634,136.228171,1060,510,0.796256444,9.156692111,9.952948556,0.019385111,0.067334222,0.086719333,0.008152333,0.011473889,0.019626222,0.009691,1.156397889,1.166088889,0,0,0,0,0,0,1.272434444,8.680514111,5.183514889,15.136463444
"unitree_g1","CasADi",29,16,1,0,15,219.971471,7.99504297,0,"",13.841583,131.34975,145.191333,0.324833,0.943356,1.268189,0.128376,0.176723,0.305099,0.159484,16.594926,16.75441,0,0,0,0,0,0,18.327698,126.863635,74.780138,219.971471,2096,816,0.9227722,8.75665,9.6794222,0.021655533,0.0628904,0.084545933,0.0085584,0.011781533,0.020339933,0.010632267,1.1063284,1.116960667,0,0,0,0,0,0,1.221846533,8.457575667,4.985342533,14.664764733
"unitree_g1","CasADi",29,17,1,0,8,120.811663,11.929740232,0,"",5.285631,74.092653,79.378284,0.127376,0.55722,0.684596,0.055761,0.110533,0.166294,0.06297,9.332756,9.395726,0,0,0,0,0,0,10.246616,69.131668,41.433379,120.811663,776,459,0.660703875,9.261581625,9.9222855,0.015922,0.0696525,0.0855745,0.006970125,0.013816625,0.02078675,0.00787125,1.1665945,1.17446575,0,0,0,0,0,0,1.280827,8.6414585,5.179172375,15.101457875
"unitree_g1","CasADi",29,18,1,0,9,135.604932,9.544370012,0.000000001,"",7.049424,82.13754,89.186964,0.171052,0.60463,0.775682,0.072387,0.113549,0.185936,0.089252,10.397933,10.487185,0,0,0,0,0,0,11.448803,77.738161,46.417968,135.604932,1053,510,0.783269333,9.126393333,9.909662667,0.019005778,0.067181111,0.086186889,0.008043,0.012616556,0.020659556,0.009916889,1.155325889,1.165242778,0,0,0,0,0,0,1.272089222,8.637573444,5.157552,15.067214667
"unitree_g1","CasADi",29,19,1,0,8,121.903584,6.40334266,0.000000615,"",6.152221,74.029629,80.18185,0.149614,0.596902,0.746516,0.061684,0.103791,0.165475,0.077317,9.377821,9.455138,0,0,0,0,0,0,10.367129,69.814721,41.721734,121.903584,911,459,0.769027625,9.253703625,10.02273125,0.01870175,0.07461275,0.0933145,0.0077105,0.012973875,0.020684375,0.009664625,1.172227625,1.18189225,0,0,0,0,0,0,1.295891125,8.726840125,5.21521675,15.237948
"unitree_g1","CasADi",29,20,1,0,9,135.838546,7.350514524,0,"",7.268152,82.179583,89.447735,0.17317,0.602638,0.775808,0.067623,0.110029,0.177652,0.091253,10.386475,10.477728,0,0,0,0,0,0,11.431188,78.016547,46.390811,135.838546,1083,510,0.807572444,9.131064778,9.938637222,0.019241111,0.066959778,0.086200889,0.007513667,0.012225444,0.019739111,0.010139222,1.154052778,1.164192,0,0,0,0,0,0,1.270132,8.668505222,5.154534556,15.093171778
"unitree_g1","CasADi",29,21,1,0,12,178.213959,8.654296364,0,"",10.607005,106.881534,117.488539,0.252576,0.802263,1.054839,0.099625,0.137114,0.236739,0.128086,13.454445,13.582531,0,0,0,0,0,0,14.874109,102.61443,60.72542,178.213959,1588,663,0.883917083,8.9067945,9.790711583,0.021048,0.06685525,0.08790325,0.008302083,0.011426167,0.01972825,0.010673833,1.12120375,1.131877583,0,0,0,0,0,0,1.239509083,8.5512025,5.060451667,14.85116325
"unitree_g1","CasADi",29,22,1,0,7,108.024488,7.342951615,0.000000477,"",4.924456,65.97112,70.895576,0.124183,0.493522,0.617705,0.05338,0.094797,0.148177,0.068894,8.360433,8.429327,0,0,0,0,0,0,9.195209,61.700367,37.128912,108.024488,709,408,0.703493714,9.424445714,10.127939429,0.017740429,0.070503143,0.088243571,0.007625714,0.013542429,0.021168143,0.009842,1.194347571,1.204189571,0,0,0,0,0,0,1.313601286,8.814338143,5.304130286,15.432069714
"unitree_g1","CasADi",29,23,1,0,9,135.277955,10.52823996,0.000000003,"",6.928646,82.136626,89.065272,0.17065,0.613857,0.784507,0.070438,0.108852,0.17929,0.088853,10.384622,10.473475,0,0,0,0,0,0,11.437272,77.628,46.212683,135.277955,1022,510,0.769849556,9.126291778,9.896141333,0.018961111,0.068206333,0.087167444,0.007826444,0.012094667,0.019921111,0.009872556,1.153846889,1.163719444,0,0,0,0,0,0,1.270808,8.625333333,5.134742556,15.030883889
