robot,backend,sample_id,callback_index,solver_iter,elapsed_ms,iter_interval_ms,cost,stop,dam_calc_interval_ms,dam_calcdiff_interval_ms,dam_total_interval_ms,cost_state_calc_interval_ms,cost_state_calcdiff_interval_ms,cost_state_total_interval_ms,cost_control_calc_interval_ms,cost_control_calcdiff_interval_ms,cost_control_total_interval_ms,cost_acc_calc_interval_ms,cost_acc_calcdiff_interval_ms,cost_acc_total_interval_ms,cost_collision_calc_interval_ms,cost_collision_calcdiff_interval_ms,cost_collision_total_interval_ms,cost_other_calc_interval_ms,cost_other_calcdiff_interval_ms,cost_other_total_interval_ms,cost_total_interval_ms,non_cost_model_interval_ms,solver_overhead_interval_ms,stack_total_interval_ms,dam_calc_calls,dam_calcdiff_calls
"leap_hand","TetraPGA",14,9,8,18.493661,1.793056,4.470868667,10.045557311,0.163948,0.769444,0.933392,0.002554,0.013564,0.016118,0.001888,0.002573,0.004461,0.003822,0.193258,0.19708,0,0,0,0,0,0,0.217659,0.715733,0.859664,1.793056,51,51
"leap_hand","TetraPGA",14,10,9,20.282734,1.789073,3.86430883,0.606567648,0.160924,0.767132,0.928056,0.002334,0.013033,0.015367,0.001804,0.002577,0.004381,0.003556,0.192938,0.196494,0,0,0,0,0,0,0.216242,0.711814,0.861017,1.789073,51,51
"leap_hand","TetraPGA",14,11,10,22.07047,1.787736,3.864301019,0.000007811,0.160807,0.764883,0.92569,0.00238,0.013181,0.015561,0.001809,0.002446,0.004255,0.003565,0.193707,0.197272,0,0,0,0,0,0,0.217088,0.708602,0.862046,1.787736,51,51
"leap_hand","TetraPGA",15,1,0,2.326683,2.326683,1619.804098296,2865.055343646,0.568525,0.829606,1.398131,0.00876,0.015388,0.024148,0.007169,0.002581,0.00975,0.013442,0.210771,0.224213,0,0,0,0,0,0,0.258111,1.14002,0.928552,2.326683,177,51
"leap_hand","TetraPGA",15,2,1,4.275654,1.948971,991.102095056,1616.583909421,0.283586,0.771506,1.055092,0.004132,0.012747,0.016879,0.003175,0.002332,0.005507,0.005481,0.193813,0.199294,0,0,0,0,0,0,0.22168,0.833412,0.893879,1.948971,90,51
"leap_hand","TetraPGA",15,3,2,6.452208,2.176554,558.827584146,987.881906177,0.484911,0.763541,1.248452,0.007493,0.013026,0.020519,0.005591,0.002413,0.008004,0.011614,0.193487,0.205101,0,0,0,0,0,0,0.233624,1.014828,0.928102,2.176554,153,51
"leap_hand","TetraPGA",15,4,3,8.480575,2.028367,236.727973211,555.607395315,0.32273,0.78718,1.10991,0.00506,0.013693,0.018753,0.003713,0.002338,0.006051,0.00694,0.197767,0.204707,0,0,0,0,0,0,0.229511,0.880399,0.918457,2.028367,102,51
"leap_hand","TetraPGA",15,5,4,10.309718,1.829143,4.657750666,233.507784414,0.16297,0.781522,0.944492,0.002742,0.013494,0.016236,0.002003,0.002446,0.004449,0.003657,0.195548,0.199205,0,0,0,0,0,0,0.21989,0.724602,0.884651,1.829143,51,51
"leap_hand","TetraPGA",15,6,5,12.109777,1.800059,3.221408203,1.437561874,0.161829,0.774544,0.936373,0.002636,0.012992,0.015628,0.001844,0.002535,0.004379,0.003682,0.193401,0.197083,0,0,0,0,0,0,0.21709,0.719283,0.863686,1.800059,51,51
"leap_hand","TetraPGA",15,7,6,13.897278,1.787501,3.220188793,0.001219412,0.161887,0.765045,0.926932,0.002503,0.012918,0.015421,0.001858,0.002422,0.00428,0.00366,0.191987,0.195647,0,0,0,0,0,0,0.215348,0.711584,0.860569,1.787501,51,51
"leap_hand","TetraPGA",15,8,7,15.690237,1.792959,3.220188791,0.000000003,0.165608,0.766833,0.932441,0.002482,0.012902,0.015384,0.001914,0.002306,0.00422,0.003668,0.192857,0.196525,0,0,0,0,0,0,0.216129,0.716312,0.860518,1.792959,51,51
"leap_hand","TetraPGA",16,1,0,2.490625,2.490625,4184.034234838,4236.118003519,0.671793,0.854437,1.52623,0.01305,0.017163,0.030213,0.008745,0.002826,0.011571,0.020435,0.21214,0.232575,0,0,0,0,0,0,0.274359,1.251871,0.964395,2.490625,204,51
"leap_hand","TetraPGA",16,2,1,4.703691,2.213066,3600.508666991,4179.50845429,0.482671,0.80582,1.288491,0.007482,0.013288,0.02077,0.005427,0.002398,0.007825,0.009768,0.201187,0.210955,0,0,0,0,0,0,0.23955,1.048941,0.924575,2.213066,153,51
"leap_hand","TetraPGA",16,3,2,6.915906,2.212215,2508.402792385,3595.9828865,0.48469,0.78862,1.27331,0.007492,0.013176,0.020668,0.005457,0.002448,0.007905,0.009839,0.196565,0.206404,0,0,0,0,0,0,0.234977,1.038333,0.938905,2.212215,153,51
"leap_hand","TetraPGA",16,4,3,8.926344,2.010438,1448.284644163,2503.877011948,0.324307,0.7767,1.101007,0.005046,0.013436,0.018482,0.003629,0.002302,0.005931,0.006988,0.195628,0.202616,0,0,0,0,0,0,0.227029,0.873978,0.909431,2.010438,102,51
"leap_hand","TetraPGA",16,5,4,10.744674,1.81833,195.135801876,1443.758863761,0.161783,0.769871,0.931654,0.002567,0.012826,0.015393,0.001873,0.002407,0.00428,0.003597,0.19495,0.198547,0,0,0,0,0,0,0.21822,0.713434,0.886676,1.81833,51,51
"leap_hand","TetraPGA",16,6,5,12.528876,1.784202,19.059275213,190.610021518,0.161133,0.761554,0.922687,0.002528,0.012845,0.015373,0.001795,0.002329,0.004124,0.003593,0.191351,0.194944,0,0,0,0,0,0,0.214441,0.708246,0.861515,1.784202,51,51
"leap_hand","TetraPGA",16,7,6,14.361907,1.833031,5.019704527,14.533494873,0.164054,0.765376,0.92943,0.002554,0.01299,0.015544,0.002277,0.0023,0.004577,0.003877,0.191366,0.195243,0,0,0,0,0,0,0.215364,0.714066,0.903601,1.833031,51,51
"leap_hand","TetraPGA",16,8,7,16.144756,1.782849,4.526142402,0.493924194,0.161398,0.760215,0.921613,0.002662,0.012903,0.015565,0.001905,0.002413,0.004318,0.003503,0.191531,0.195034,0,0,0,0,0,0,0.214917,0.706696,0.861236,1.782849,51,51
"leap_hand","TetraPGA",16,9,8,17.926315,1.781559,4.525780334,0.000362068,0.161002,0.762122,0.923124,0.002466,0.012796,0.015262,0.001872,0.002468,0.00434,0.003537,0.191333,0.19487,0,0,0,0,0,0,0.214472,0.708652,0.858435,1.781559,51,51
"leap_hand","TetraPGA",16,10,9,19.712196,1.785881,4.525780334,0,0.161588,0.762209,0.923797,0.002422,0.012959,0.015381,0.001931,0.00234,0.004271,0.003706,0.191514,0.19522,0,0,0,0,0,0,0.214872,0.708925,0.862084,1.785881,51,51
"leap_hand","TetraPGA",17,1,0,2.3318,2.3318,4781.402299777,3509.702396385,0.501186,0.869721,1.370907,0.010224,0.018081,0.028305,0.006341,0.003078,0.009419,0.013467,0.219901,0.233368,0,0,0,0,0,0,0.271092,1.099815,0.960893,2.3318,153,51
"leap_hand","TetraPGA",17,2,1,4.359114,2.027314,1381.576144104,4777.485397514,0.324633,0.792381,1.117014,0.005161,0.013936,0.019097,0.003679,0.002302,0.005981,0.006915,0.196394,0.203309,0,0,0,0,0,0,0.228387,0.888627,0.9103,2.027314,102,51
"leap_hand","TetraPGA",17,3,2,6.527617,2.168503,670.145037407,1377.659241926,0.478494,0.767742,1.246236,0.007592,0.013111,0.020703,0.005537,0.002352,0.007889,0.010045,0.195061,0.205106,0,0,0,0,0,0,0.233698,1.012538,0.922267,2.168503,152,51
"leap_hand","TetraPGA",17,4,3,8.677115,2.149498,342.44442416,666.228135264,0.472108,0.764516,1.236624,0.006952,0.01292,0.019872,0.005162,0.002325,0.007487,0.009265,0.192542,0.201807,0,0,0,0,0,0,0.229166,1.007458,0.912874,2.149498,151,51
"leap_hand","TetraPGA",17,5,4,10.64568,1.968565,75.948102455,338.527522036,0.313033,0.761639,1.074672,0.004869,0.012738,0.017607,0.003506,0.002313,0.005819,0.006202,0.191853,0.198055,0,0,0,0,0,0,0.221481,0.853191,0.893893,1.968565,100,51
"leap_hand","TetraPGA",17,6,5,12.450087,1.804407,15.760160074,72.031200335,0.160596,0.761771,0.922367,0.002475,0.012925,0.0154,0.001891,0.002446,0.004337,0.003525,0.191571,0.195096,0,0,0,0,0,0,0.214833,0.707534,0.88204,1.804407,51,51
"leap_hand","TetraPGA",17,7,6,14.240852,1.790765,3.920893834,11.843257971,0.161996,0.763926,0.925922,0.002752,0.012903,0.015655,0.001954,0.002333,0.004287,0.003839,0.192293,0.196132,0,0,0,0,0,0,0.216074,0.709848,0.864843,1.790765,51,51
"leap_hand","TetraPGA",17,8,7,16.027622,1.78677,3.91690254,0.003991732,0.160935,0.764988,0.925923,0.002611,0.012924,0.015535,0.001886,0.002323,0.004209,0.003453,0.192303,0.195756,0,0,0,0,0,0,0.2155,0.710423,0.860847,1.78677,51,51
"leap_hand","TetraPGA",17,9,8,17.817564,1.789942,3.916902102,0.000000438,0.164562,0.765509,0.930071,0.002677,0.012805,0.015482,0.002333,0.002356,0.004689,0.003549,0.19205,0.195599,0,0,0,0,0,0,0.21577,0.714301,0.859871,1.789942,51,51
"leap_hand","TetraPGA",18,1,0,2.444722,2.444722,3900.200080612,2897.00729338,0.65784,0.826133,1.483973,0.011151,0.016236,0.027387,0.008277,0.002682,0.010959,0.01533,0.205412,0.220742,0,0,0,0,0,0,0.259088,1.224885,0.960749,2.444722,204,51
"leap_hand","TetraPGA",18,2,1,4.634687,2.189965,3395.60436507,3897.081071671,0.480862,0.784895,1.265757,0.007453,0.013328,0.020781,0.005393,0.002336,0.007729,0.009738,0.194257,0.203995,0,0,0,0,0,0,0.232505,1.033252,0.924208,2.189965,153,51
"leap_hand","TetraPGA",18,3,2,6.625916,1.991229,3074.840446493,3392.485356185,0.319975,0.763509,1.083484,0.004814,0.013005,0.017819,0.003587,0.002212,0.005799,0.006636,0.192744,0.19938,0,0,0,0,0,0,0.222998,0.860486,0.907745,1.991229,102,51
"leap_hand","TetraPGA",18,4,3,8.431954,1.806038,588.480383984,3071.721437648,0.163587,0.761805,0.925392,0.002514,0.012934,0.015448,0.001849,0.0024,0.004249,0.003572,0.19155,0.195122,0,0,0,0,0,0,0.214819,0.710573,0.880646,1.806038,51,51
"leap_hand","TetraPGA",18,5,4,10.215391,1.783437,5.379361713,585.361375162,0.161572,0.759855,0.921427,0.002606,0.012981,0.015587,0.001923,0.002203,0.004126,0.003592,0.191865,0.195457,0,0,0,0,0,0,0.21517,0.706257,0.86201,1.783437,51,51
"leap_hand","TetraPGA",18,6,5,12.002412,1.787021,3.190394837,2.260352907,0.161274,0.763451,0.924725,0.002539,0.013146,0.015685,0.001853,0.002487,0.00434,0.003545,0.191184,0.194729,0,0,0,0,0,0,0.214754,0.709971,0.862296,1.787021,51,51
"leap_hand","TetraPGA",18,7,6,13.788306,1.785894,3.119071047,0.071386035,0.161375,0.763546,0.924921,0.002554,0.01293,0.015484,0.001838,0.002208,0.004046,0.003559,0.193027,0.196586,0,0,0,0,0,0,0.216116,0.708805,0.860973,1.785894,51,51
"leap_hand","TetraPGA",18,8,7,15.577639,1.789333,3.119008803,0.000062244,0.161801,0.765632,0.927433,0.002868,0.013005,0.015873,0.00187,0.002386,0.004256,0.003488,0.192122,0.19561,0,0,0,0,0,0,0.215739,0.711694,0.8619,1.789333,51,51
"leap_hand","TetraPGA",19,1,0,2.447224,2.447224,2249.129099276,3263.161603812,0.647287,0.831518,1.478805,0.010954,0.017185,0.028139,0.008099,0.003235,0.011334,0.015842,0.207534,0.223376,0,0,0,0,0,0,0.262849,1.215956,0.968419,2.447224,199,51
"leap_hand","TetraPGA",19,2,1,4.652772,2.205548,1792.331555975,2245.504998962,0.47955,0.79803,1.27758,0.007288,0.013196,0.020484,0.0054,0.002453,0.007853,0.010126,0.198693,0.208819,0,0,0,0,0,0,0.237156,1.040424,0.927968,2.205548,153,51
"leap_hand","TetraPGA",19,3,2,6.814924,2.162152,1351.890569767,1788.707455697,0.47873,0.762418,1.241148,0.006833,0.012998,0.019831,0.005334,0.002342,0.007676,0.00994,0.191015,0.200955,0,0,0,0,0,0,0.228462,1.012686,0.921004,2.162152,153,51
"leap_hand","TetraPGA",19,4,3,8.977644,2.16272,960.462545223,1348.266469535,0.478396,0.76411,1.242506,0.007155,0.013091,0.020246,0.005261,0.002397,0.007658,0.009973,0.192592,0.202565,0,0,0,0,0,0,0.230469,1.012037,0.920214,2.16272,153,51
"leap_hand","TetraPGA",19,5,4,10.961968,1.984324,779.223814719,956.83844504,0.320513,0.762121,1.082634,0.004845,0.012844,0.017689,0.003548,0.002358,0.005906,0.007046,0.191759,0.198805,0,0,0,0,0,0,0.2224,0.860234,0.90169,1.984324,102,51
"leap_hand","TetraPGA",19,6,5,12.767001,1.805033,91.714055139,775.599714589,0.160842,0.761806,0.922648,0.002354,0.012983,0.015337,0.001896,0.002446,0.004342,0.003636,0.19221,0.195846,0,0,0,0,0,0,0.215525,0.707123,0.882385,1.805033,51,51
"leap_hand","TetraPGA",19,7,6,14.551738,1.784737,5.10433952,88.089955061,0.161189,0.762992,0.924181,0.002407,0.013067,0.015474,0.001923,0.002425,0.004348,0.003638,0.191421,0.195059,0,0,0,0,0,0,0.214881,0.7093,0.860556,1.784737,51,51
"leap_hand","TetraPGA",19,8,7,16.347566,1.795828,3.640039775,1.480239461,0.162318,0.767734,0.930052,0.002375,0.013164,0.015539,0.00199,0.002318,0.004308,0.003661,0.194263,0.197924,0,0,0,0,0,0,0.217771,0.712281,0.865776,1.795828,51,51
"leap_hand","TetraPGA",19,9,8,18.149147,1.801581,3.624100067,0.015939716,0.164136,0.769871,0.934007,0.002532,0.013593,0.016125,0.003697,0.0024,0.006097,0.003687,0.193457,0.197144,0,0,0,0,0,0,0.219366,0.714641,0.867574,1.801581,51,51
"leap_hand","TetraPGA",19,10,9,19.949982,1.800835,3.624100059,0.000000008,0.16235,0.766672,0.929022,0.002528,0.013237,0.015765,0.001899,0.002625,0.004524,0.003675,0.193136,0.196811,0,0,0,0,0,0,0.2171,0.711922,0.871813,1.800835,51,51
"leap_hand","TetraPGA",20,1,0,2.438707,2.438707,3340.584307973,4705.756891865,0.658301,0.827858,1.486159,0.010742,0.015474,0.026216,0.007936,0.002746,0.010682,0.015061,0.206738,0.221799,0,0,0,0,0,0,0.258697,1.227462,0.952548,2.438707,204,51
"leap_hand","TetraPGA",20,2,1,4.432891,1.994184,2917.847038175,3334.316382539,0.32028,0.771622,1.091902,0.004578,0.012969,0.017547,0.003691,0.002382,0.006073,0.006617,0.193406,0.200023,0,0,0,0,0,0,0.223643,0.868259,0.902282,1.994184,102,51
"leap_hand","TetraPGA",20,3,2,6.598245,2.165354,1064.082576524,2911.579112836,0.476009,0.764726,1.240735,0.006677,0.013103,0.01978,0.005253,0.002318,0.007571,0.009339,0.192066,0.201405,0,0,0,0,0,0,0.228756,1.011979,0.924619,2.165354,152,51
"leap_hand","TetraPGA",20,4,3,8.760627,2.162382,549.000878626,1057.814651226,0.480734,0.766783,1.247517,0.006903,0.013072,0.019975,0.005238,0.002682,0.00792,0.009265,0.192435,0.2017,0,0,0,0,0,0,0.229595,1.017922,0.914865,2.162382,153,51
"leap_hand","TetraPGA",20,5,4,10.926514,2.165887,307.186652801,542.73295335,0.479728,0.764796,1.244524,0.007083,0.013278,0.020361,0.005273,0.002514,0.007787,0.009503,0.193904,0.203407,0,0,0,0,0,0,0.231555,1.012969,0.921363,2.165887,152,51
"leap_hand","TetraPGA",20,6,5,12.934406,2.007892,157.009959378,300.918727537,0.326535,0.772912,1.099447,0.004868,0.013663,0.018531,0.003584,0.002499,0.006083,0.006818,0.194877,0.201695,0,0,0,0,0,0,0.226309,0.873138,0.908445,2.007892,102,51
"leap_hand","TetraPGA",20,7,6,14.74461,1.810204,20.525202142,150.742034101,0.163221,0.769806,0.933027,0.002462,0.013135,0.015597,0.00182,0.002534,0.004354,0.003561,0.194368,0.197929,0,0,0,0,0,0,0.21788,0.715147,0.877177,1.810204,51,51
"leap_hand","TetraPGA",20,8,7,16.527436,1.782826,6.276406052,14.257276897,0.161405,0.761377,0.922782,0.002464,0.01311,0.015574,0.001876,0.002494,0.00437,0.003768,0.19181,0.195578,0,0,0,0,0,0,0.215522,0.70726,0.860044,1.782826,51,51
"leap_hand","TetraPGA",20,9,8,18.311604,1.784168,6.267935572,0.008480808,0.160844,0.763524,0.924368,0.002405,0.01315,0.015555,0.001881,0.002423,0.004304,0.003565,0.191911,0.195476,0,0,0,0,0,0,0.215335,0.709033,0.8598,1.784168,51,51
"leap_hand","TetraPGA",20,10,9,20.095754,1.78415,6.267925244,0.000010328,0.160872,0.764119,0.924991,0.002514,0.012944,0.015458,0.001808,0.002399,0.004207,0.00356,0.194464,0.198024,0,0,0,0,0,0,0.217689,0.707302,0.859159,1.78415,51,51
"leap_hand","TetraPGA",21,1,0,2.541737,2.541737,3046.047572495,3431.67804169,0.749757,0.832246,1.582003,0.012571,0.015432,0.028003,0.009168,0.002589,0.011757,0.017088,0.209775,0.226863,0,0,0,0,0,0,0.266623,1.31538,0.959734,2.541737,233,51
"leap_hand","TetraPGA",21,2,1,4.820624,2.278887,2874.971217866,3041.945269206,0.569836,0.775908,1.345744,0.007998,0.012838,0.020836,0.006234,0.002275,0.008509,0.010456,0.194715,0.205171,0,0,0,0,0,0,0.234516,1.111228,0.933143,2.278887,181,51
"leap_hand","TetraPGA",21,3,2,7.121737,2.301113,2567.815770551,2870.86891463,0.579953,0.776093,1.356046,0.008601,0.013296,0.021897,0.006193,0.002164,0.008357,0.010935,0.194349,0.205284,0,0,0,0,0,0,0.235538,1.120508,0.945067,2.301113,183,51
"leap_hand","TetraPGA",21,4,3,9.461833,2.340096,2131.629637912,2563.71346735,0.635634,0.775198,1.410832,0.009438,0.013353,0.022791,0.006879,0.002221,0.0091,0.012295,0.192627,0.204922,0,0,0,0,0,0,0.236813,1.174019,0.929264,2.340096,201,51
"leap_hand","TetraPGA",21,5,4,11.814164,2.352331,1659.724243954,2127.527334735,0.640361,0.77542,1.415781,0.00931,0.013277,0.022587,0.006848,0.002415,0.009263,0.012503,0.194003,0.206506,0,0,0,0,0,0,0.238356,1.177425,0.93655,2.352331,204,51
"leap_hand","TetraPGA",21,6,5,13.98048,2.166316,1552.471873542,1655.621940795,0.483888,0.760869,1.244757,0.007575,0.013074,0.020649,0.005309,0.002269,0.007578,0.009654,0.191582,0.201236,0,0,0,0,0,0,0.229463,1.015294,0.921559,2.166316,153,51
"leap_hand","TetraPGA",21,7,6,15.966069,1.985589,1118.873849208,1548.369570394,0.32599,0.760924,1.086914,0.004977,0.013004,0.017981,0.003706,0.00232,0.006026,0.006688,0.190367,0.197055,0,0,0,0,0,0,0.221062,0.865852,0.898675,1.985589,102,51
"leap_hand","TetraPGA",21,8,7,18.1134,2.147331,702.105841204,1114.77154606,0.471879,0.762284,1.234163,0.006942,0.012878,0.01982,0.005219,0.002246,0.007465,0.009042,0.191808,0.20085,0,0,0,0,0,0,0.228135,1.006028,0.913168,2.147331,150,51
"leap_hand","TetraPGA",21,9,8,20.089456,1.976056,122.206310177,698.003538093,0.320029,0.764488,1.084517,0.004757,0.012808,0.017565,0.003854,0.002235,0.006089,0.006432,0.191864,0.198296,0,0,0,0,0,0,0.22195,0.862567,0.891539,1.976056,101,51
"leap_hand","TetraPGA",21,10,9,21.933098,1.843642,57.258133103,118.104007087,0.164875,0.782895,0.94777,0.002952,0.013306,0.016258,0.001911,0.002382,0.004293,0.004078,0.198608,0.202686,0,0,0,0,0,0,0.223237,0.724533,0.895872,1.843642,51,51
"leap_hand","TetraPGA",21,11,10,23.738031,1.804933,4.114104465,53.155830022,0.162977,0.775517,0.938494,0.00245,0.013182,0.015632,0.001892,0.002248,0.00414,0.003614,0.195098,0.198712,0,0,0,0,0,0,0.218484,0.72001,0.866439,1.804933,51,51
"leap_hand","TetraPGA",21,12,11,25.536899,1.798868,4.102310373,0.011801386,0.164098,0.773767,0.937865,0.002902,0.013346,0.016248,0.001874,0.002235,0.004109,0.004086,0.193918,0.198004,0,0,0,0,0,0,0.218361,0.719504,0.861003,1.798868,51,51
"leap_hand","TetraPGA",21,13,12,27.332382,1.795483,4.102303079,0.000007294,0.161795,0.772333,0.934128,0.002596,0.013278,0.015874,0.001897,0.002509,0.004406,0.003608,0.195122,0.19873,0,0,0,0,0,0,0.21901,0.715118,0.861355,1.795483,51,51
"leap_hand","TetraPGA",22,1,0,2.375475,2.375475,7640.396702274,4971.828438017,0.602328,0.831166,1.433494,0.009804,0.016703,0.026507,0.007707,0.002643,0.01035,0.014454,0.20936,0.223814,0,0,0,0,0,0,0.260671,1.172823,0.941981,2.375475,187,51
"leap_hand","TetraPGA",22,2,1,4.489905,2.11443,5650.526203035,7634.096801687,0.425585,0.775221,1.200806,0.006097,0.013317,0.019414,0.004786,0.002423,0.007209,0.008218,0.195847,0.204065,0,0,0,0,0,0,0.230688,0.970118,0.913624,2.11443,136,51
"leap_hand","TetraPGA",22,3,2,6.652497,2.162592,2794.351146672,5644.22630259,0.480523,0.763305,1.243828,0.007519,0.013388,0.020907,0.005573,0.002228,0.007801,0.010165,0.191902,0.202067,0,0,0,0,0,0,0.230775,1.013053,0.918764,2.162592,153,51
"leap_hand","TetraPGA",22,4,3,8.640723,1.988226,452.347726126,2788.051246317,0.322118,0.763966,1.086084,0.004716,0.01338,0.018096,0.003774,0.002373,0.006147,0.006887,0.191355,0.198242,0,0,0,0,0,0,0.222485,0.863599,0.902142,1.988226,102,51
"leap_hand","TetraPGA",22,5,4,10.816499,2.175776,255.914250779,446.047825855,0.474259,0.775738,1.249997,0.007098,0.013479,0.020577,0.0055,0.002468,0.007968,0.009448,0.197062,0.20651,0,0,0,0,0,0,0.235055,1.014942,0.925779,2.175776,150,51
"leap_hand","TetraPGA",22,6,5,12.800828,1.984329,169.448660376,249.61435054,0.318504,0.770461,1.088965,0.004939,0.013651,0.01859,0.003708,0.00232,0.006028,0.006818,0.194144,0.200962,0,0,0,0,0,0,0.22558,0.863385,0.895364,1.984329,100,51
"leap_hand","TetraPGA",22,7,6,14.614716,1.813888,40.989859971,163.148760154,0.161505,0.769599,0.931104,0.002479,0.013684,0.016163,0.001947,0.002329,0.004276,0.003617,0.193163,0.19678,0,0,0,0,0,0,0.217219,0.713885,0.882784,1.813888,51,51
"leap_hand","TetraPGA",22,8,7,16.400466,1.78575,6.651625544,34.689959753,0.161537,0.762823,0.92436,0.002597,0.013336,0.015933,0.001945,0.002292,0.004237,0.003684,0.191152,0.194836,0,0,0,0,0,0,0.215006,0.709354,0.86139,1.78575,51,51
"leap_hand","TetraPGA",22,9,8,18.185198,1.784732,6.307335762,0.351725341,0.161034,0.763754,0.924788,0.002399,0.013474,0.015873,0.001909,0.002257,0.004166,0.003641,0.193791,0.197432,0,0,0,0,0,0,0.217471,0.707317,0.859944,1.784732,51,51
"leap_hand","TetraPGA",22,10,9,19.967686,1.782488,6.299903196,0.007435562,0.161432,0.762355,0.923787,0.002423,0.013407,0.01583,0.001972,0.002391,0.004363,0.003641,0.191634,0.195275,0,0,0,0,0,0,0.215468,0.708319,0.858701,1.782488,51,51
"leap_hand","TetraPGA",22,11,10,21.747934,1.780248,6.2999002,0.000002996,0.161447,0.763144,0.924591,0.002446,0.013347,0.015793,0.001902,0.002307,0.004209,0.00381,0.194416,0.198226,0,0,0,0,0,0,0.218228,0.706363,0.855657,1.780248,51,51
"leap_hand","TetraPGA",23,1,0,2.454434,2.454434,4189.294059973,5213.141698773,0.646824,0.838289,1.485113,0.011396,0.016506,0.027902,0.007838,0.002773,0.010611,0.013092,0.209385,0.222477,0,0,0,0,0,0,0.26099,1.224123,0.969321,2.454434,201,51
"leap_hand","TetraPGA",23,2,1,4.682199,2.227765,3265.712239787,4182.43013591,0.508241,0.795455,1.303696,0.007066,0.014066,0.021132,0.005371,0.002316,0.007687,0.007992,0.198602,0.206594,0,0,0,0,0,0,0.235413,1.068283,0.924069,2.227765,163,51
"leap_hand","TetraPGA",23,3,2,6.723153,2.040954,1851.932759427,3258.84831578,0.362335,0.769287,1.131622,0.005221,0.013152,0.018373,0.003927,0.002416,0.006343,0.005975,0.193698,0.199673,0,0,0,0,0,0,0.224389,0.907233,0.909332,2.040954,116,51
"leap_hand","TetraPGA",23,4,3,8.65466,1.931507,753.273120851,1845.068835482,0.270729,0.761763,1.032492,0.004163,0.012955,0.017118,0.003168,0.002209,0.005377,0.004871,0.193841,0.198712,0,0,0,0,0,0,0.221207,0.811285,0.899015,1.931507,86,51
"leap_hand","TetraPGA",23,5,4,10.640956,1.986296,277.012233601,746.409196997,0.321162,0.763856,1.085018,0.004936,0.013092,0.018028,0.003711,0.002213,0.005924,0.006556,0.192035,0.198591,0,0,0,0,0,0,0.222543,0.862475,0.901278,1.986296,102,51
"leap_hand","TetraPGA",23,6,5,12.450207,1.809251,23.226584266,270.1483098,0.161132,0.765523,0.926655,0.002479,0.013159,0.015638,0.001908,0.005295,0.007203,0.003403,0.192394,0.195797,0,0,0,0,0,0,0.218638,0.708017,0.882596,1.809251,51,51
"leap_hand","TetraPGA",23,7,6,14.242227,1.79202,7.068524361,16.362660493,0.163505,0.762686,0.926191,0.002662,0.01316,0.015822,0.002002,0.002502,0.004504,0.004094,0.19226,0.196354,0,0,0,0,0,0,0.21668,0.709511,0.865829,1.79202,51,51
"leap_hand","TetraPGA",23,8,7,16.034321,1.792094,6.867876562,0.204600594,0.161123,0.768944,0.930067,0.002648,0.013191,0.015839,0.001946,0.002327,0.004273,0.003504,0.193246,0.19675,0,0,0,0,0,0,0.216862,0.713205,0.862027,1.792094,51,51
"leap_hand","TetraPGA",23,9,8,17.823338,1.789017,6.863924495,0.003952795,0.160926,0.767707,0.928633,0.002545,0.013163,0.015708,0.002008,0.002597,0.004605,0.003397,0.192749,0.196146,0,0,0,0,0,0,0.216459,0.712174,0.860384,1.789017,51,51
"leap_hand","TetraPGA",23,10,9,19.614398,1.79106,6.863923767,0.000000728,0.162042,0.764377,0.926419,0.002629,0.013138,0.015767,0.001967,0.002405,0.004372,0.00377,0.193374,0.197144,0,0,0,0,0,0,0.217283,0.709136,0.864641,1.79106,51,51
"leap_hand","Pinocchio",0,1,0,2.611498,2.611498,2314.111086701,3562.004078144,0.799781,0.809078,1.608859,0.021814,0.0283,0.050114,0.009018,0.002702,0.01172,0.013892,0.203556,0.217448,0,0,0,0,0,0,0.279282,1.329577,1.002639,2.611498,204,51
