scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"ur10",12,"TetraPGA",1,0.808403,0.808403,922.494473389,922.494473389,1.288310375,0,1440.373995311
"ur10",12,"TetraPGA",2,1.406425,0.598022,820.492308951,820.492308951,0.684039894,0,919.130898839
"ur10",12,"TetraPGA",3,1.902148,0.495723,161.633036658,161.633036658,0.063830209,0,817.307544746
"ur10",12,"TetraPGA",4,2.404321,0.502173,6.739326177,6.739326177,0.006609471,1,158.526031823
"ur10",12,"TetraPGA",5,2.895814,0.491493,3.107709061,3.107709061,0.001777864,1,3.631723743
"ur10",12,"TetraPGA",6,3.391334,0.49552,3.10760739,3.10760739,0.001807452,1,0.000101659
"ur10",12,"TetraPGA",7,3.882911,0.491577,3.107607389,3.107607389,0.001807381,1,0.000000001
"ur10",12,"Pinocchio",0,0,0,1443.849220257,1443.849220257,1.695459863,0,nan
"ur10",12,"Pinocchio",1,0.636969,0.636969,922.494473373,922.494473373,1.288310375,0,1440.373995311
"ur10",12,"Pinocchio",2,1.100709,0.46374,820.492308913,820.492308913,0.684039894,0,919.130898822
"ur10",12,"Pinocchio",3,1.479047,0.378338,161.633036596,161.633036596,0.063830209,0,817.307544708
"ur10",12,"Pinocchio",4,1.855569,0.376522,6.739326175,6.739326175,0.006609471,1,158.526031761
"ur10",12,"Pinocchio",5,2.233377,0.377808,3.107709061,3.107709061,0.001777864,1,3.63172374
"ur10",12,"Pinocchio",6,2.613588,0.380211,3.107607389,3.107607389,0.001807452,1,0.000101659
"ur10",12,"Pinocchio",7,2.986851,0.373263,3.107607389,3.107607389,0.001807381,1,0.000000001
"ur10",12,"CasADi",0,0,0,1443.849220257,1443.849220257,1.695459863,0,nan
"ur10",12,"CasADi",1,1.852006,1.852006,922.494473374,922.494473374,1.288310375,0,1440.373995311
"ur10",12,"CasADi",2,3.512232,1.660226,820.492308875,820.492308875,0.684039894,0,919.130898824
"ur10",12,"CasADi",3,5.077717,1.565485,161.633036584,161.633036584,0.063830209,0,817.30754467
"ur10",12,"CasADi",4,6.650595,1.572878,6.739326174,6.739326174,0.006609471,1,158.526031748
"ur10",12,"CasADi",5,8.232319,1.581724,3.107709061,3.107709061,0.001777864,1,3.63172374
"ur10",12,"CasADi",6,9.801963,1.569644,3.107607389,3.107607389,0.001807452,1,0.000101659
"ur10",12,"CasADi",7,11.37707,1.575107,3.107607389,3.107607389,0.001807381,1,0.000000001
"ur10",13,"TetraPGA",0,0,0,946.811048082,946.811048082,1.372321834,0,nan
"ur10",13,"TetraPGA",1,0.707256,0.707256,369.195192302,369.195192302,0.718372205,0,944.511919481
"ur10",13,"TetraPGA",2,1.305392,0.598136,199.29908617,199.29908617,0.377798389,0,366.87879082
"ur10",13,"TetraPGA",3,1.801348,0.495956,63.444974167,63.444974167,0.035160773,0,196.990973234
"ur10",13,"TetraPGA",4,2.300001,0.498653,2.30783578,2.30783578,0.001323121,1,61.140631562
"ur10",13,"TetraPGA",5,2.793251,0.49325,2.304361811,2.304361811,0.00152222,1,0.00347398
"ur10",13,"TetraPGA",6,3.288559,0.495308,2.304361782,2.304361782,0.001522299,1,0.000000029
"ur10",13,"Pinocchio",0,0,0,946.811048083,946.811048083,1.372321834,0,nan
"ur10",13,"Pinocchio",1,0.554857,0.554857,369.195192355,369.195192355,0.718372205,0,944.511919481
"ur10",13,"Pinocchio",2,1.070345,0.515488,199.299086143,199.299086143,0.377798389,0,366.878790873
"ur10",13,"Pinocchio",3,1.522397,0.452052,63.444974139,63.444974139,0.035160773,0,196.990973207
"ur10",13,"Pinocchio",4,1.911825,0.389428,2.30783578,2.30783578,0.001323121,1,61.140631533
"ur10",13,"Pinocchio",5,2.302848,0.391023,2.304361811,2.304361811,0.00152222,1,0.00347398
"ur10",13,"Pinocchio",6,2.680696,0.377848,2.304361782,2.304361782,0.001522299,1,0.000000029
"ur10",13,"CasADi",0,0,0,946.811048083,946.811048083,1.372321834,0,nan
"ur10",13,"CasADi",1,1.756984,1.756984,369.195192313,369.195192313,0.718372205,0,944.511919481
"ur10",13,"CasADi",2,3.409336,1.652352,199.299086156,199.299086156,0.377798389,0,366.878790831
"ur10",13,"CasADi",3,4.992881,1.583545,63.444974139,63.444974139,0.035160773,0,196.99097322
"ur10",13,"CasADi",4,6.561951,1.56907,2.30783578,2.30783578,0.001323121,1,61.140631534
"ur10",13,"CasADi",5,8.142492,1.580541,2.304361811,2.304361811,0.00152222,1,0.00347398
"ur10",13,"CasADi",6,9.71383,1.571338,2.304361782,2.304361782,0.001522299,1,0.000000029
"ur10",14,"TetraPGA",0,0,0,1862.453155942,1862.453155942,1.920851361,0,nan
"ur10",14,"TetraPGA",1,0.811239,0.811239,1194.63351148,1194.63351148,1.462578137,0,1858.064554502
"ur10",14,"TetraPGA",2,1.511878,0.700639,910.895745403,910.895745403,1.113971797,0,1190.382431053
"ur10",14,"TetraPGA",3,2.207868,0.69599,683.186859965,683.186859965,0.846099254,0,906.779292062
"ur10",14,"TetraPGA",4,2.809983,0.602115,451.299495924,451.299495924,0.443838272,0,679.165837638
"ur10",14,"TetraPGA",5,3.308551,0.498568,15.899197633,15.899197633,0.016629468,0,447.383944012
"ur10",14,"TetraPGA",6,3.813734,0.505183,3.896641004,3.896641004,0.002280459,1,12.025726917
"ur10",14,"TetraPGA",7,4.320997,0.507263,3.873481894,3.873481894,0.002389663,1,0.023158741
"ur10",14,"TetraPGA",8,4.84379,0.522793,3.873481812,3.873481812,0.002388721,1,0.000000079
"ur10",14,"Pinocchio",0,0,0,1862.453155941,1862.453155941,1.920851361,0,nan
"ur10",14,"Pinocchio",1,0.647918,0.647918,1194.633511522,1194.633511522,1.462578137,0,1858.064554501
