scenario,sample_id,method,iter,elapsed_ms,iter_ms,cost,best_cost,terminal_q_error,success,stop
"stanford_tidybot",2,"Pinocchio",6,6.174457,0.832666,10.795629438,10.795629438,0.014366337,0,409.801022431
"stanford_tidybot",2,"Pinocchio",7,6.990976,0.816519,9.757790571,9.757790571,0.009458213,1,1.040122739
"stanford_tidybot",2,"Pinocchio",8,7.796611,0.805635,9.755506519,9.755506519,0.009450156,1,0.002284052
"stanford_tidybot",2,"Pinocchio",9,8.602427,0.805816,9.755506519,9.755506519,0.009450153,1,0
"stanford_tidybot",2,"CasADi",0,0,0,2906.233880961,2906.233880961,2.395845023,0,nan
"stanford_tidybot",2,"CasADi",1,2.904417,2.904417,2257.111994009,2257.111994009,2.093364887,0,2896.312021129
"stanford_tidybot",2,"CasADi",2,5.694598,2.790181,1925.560119776,1925.560119776,1.543872171,0,2247.255715147
"stanford_tidybot",2,"CasADi",3,8.395603,2.701005,1725.566566915,1725.566566915,1.176232303,0,1915.773015528
"stanford_tidybot",2,"CasADi",4,10.907964,2.512361,1242.165160363,1242.165160363,0.622469923,0,1715.793969385
"stanford_tidybot",2,"CasADi",5,13.262114,2.35415,419.549792254,419.549792254,0.090319656,0,1232.409189733
"stanford_tidybot",2,"CasADi",6,15.591741,2.329627,10.795593652,10.795593652,0.01436632,0,409.794396823
"stanford_tidybot",2,"CasADi",7,17.913748,2.322007,9.757790586,9.757790586,0.009458213,1,1.040086953
"stanford_tidybot",2,"CasADi",8,20.241921,2.328173,9.755506519,9.755506519,0.009450156,1,0.002284067
"stanford_tidybot",2,"CasADi",9,22.598969,2.357048,9.755506519,9.755506519,0.009450153,1,0
"stanford_tidybot",3,"TetraPGA",0,0,0,1941.169153454,1941.169153454,1.969380574,0,nan
"stanford_tidybot",3,"TetraPGA",1,1.591792,1.591792,1505.182895386,1505.182895386,1.72511754,0,1933.413503473
"stanford_tidybot",3,"TetraPGA",2,2.982103,1.390311,1239.900180497,1239.900180497,1.508408207,0,1497.433425578
"stanford_tidybot",3,"TetraPGA",3,4.256848,1.274745,1095.909749924,1095.909749924,1.139410342,0,1232.154055854
"stanford_tidybot",3,"TetraPGA",4,5.784554,1.527706,857.27089146,857.27089146,0.991554289,0,1088.15032077
"stanford_tidybot",3,"TetraPGA",5,7.297546,1.512992,803.664464778,803.664464778,0.864359873,0,849.503622913
"stanford_tidybot",3,"TetraPGA",6,8.814975,1.517429,712.2420064,712.2420064,0.75448882,0,795.886794016
"stanford_tidybot",3,"TetraPGA",7,10.376344,1.561369,596.752800672,596.752800672,0.659349334,0,704.454149514
"stanford_tidybot",3,"TetraPGA",8,11.744742,1.368398,549.157923307,549.157923307,0.491615833,0,588.955979491
"stanford_tidybot",3,"TetraPGA",9,13.096516,1.351774,342.268141594,342.268141594,0.369163552,0,541.347282457
"stanford_tidybot",3,"TetraPGA",10,14.323991,1.227475,117.537182903,117.537182903,0.186868189,0,334.44854724
"stanford_tidybot",3,"TetraPGA",11,15.354611,1.03062,13.486938566,13.486938566,0.010612139,0,109.708618621
"stanford_tidybot",3,"TetraPGA",12,16.383839,1.029228,7.8800852,7.8800852,0.009050468,1,5.655453201
"stanford_tidybot",3,"TetraPGA",13,17.40416,1.020321,7.832277821,7.832277821,0.008963795,1,0.048627169
"stanford_tidybot",3,"TetraPGA",14,18.422511,1.018351,7.831455558,7.831455558,0.008967842,1,0.000822275
"stanford_tidybot",3,"TetraPGA",15,19.441021,1.01851,7.831455556,7.831455556,0.008967868,1,0.000000002
"stanford_tidybot",3,"Pinocchio",0,0,0,1968.363804797,1968.363804797,1.969380574,0,nan
"stanford_tidybot",3,"Pinocchio",1,1.307474,1.307474,1572.034687608,1572.034687608,1.722551024,0,1960.672494092
"stanford_tidybot",3,"Pinocchio",2,2.619097,1.311623,1434.444495411,1434.444495411,1.615059108,0,1564.244780021
"stanford_tidybot",3,"Pinocchio",3,3.944841,1.325744,1229.356570125,1229.356570125,1.512741234,0,1426.624961247
"stanford_tidybot",3,"Pinocchio",4,5.270214,1.325373,1133.511298063,1133.511298063,1.406536584,0,1221.491326987
"stanford_tidybot",3,"Pinocchio",5,6.753049,1.482835,1095.402387792,1095.402387792,1.361149645,0,1125.620648019
"stanford_tidybot",3,"Pinocchio",6,8.29402,1.540971,1077.509815596,1077.509815596,1.317500554,0,1087.508045301
"stanford_tidybot",3,"Pinocchio",7,9.785159,1.491139,1068.017775617,1068.017775617,1.275536276,0,1069.613763546
"stanford_tidybot",3,"Pinocchio",8,11.303378,1.518219,1057.008694842,1057.008694842,1.235144269,0,1060.121382337
"stanford_tidybot",3,"Pinocchio",9,12.851815,1.548437,1038.920952332,1038.920952332,1.196209473,0,1049.112846858
"stanford_tidybot",3,"Pinocchio",10,13.811739,0.959924,466.953127116,466.953127116,0.660253052,0,1031.026197832
