robot,backend,t,tracking_error,velocity_error,torque_ratio,solve_time_ms,reference_build_ms,problem_build_ms,warm_start_ms,initial_calc_ms,solver_setup_ms,mpc_pipeline_time_ms,publish_command_ms,cycle_time_ms,realtime_ratio,iterations,converged,failed,best_cost,final_stop,plant_mass_scale,plant_payload_mass,controller_payload_mass,model_payload,plant_payload_com,controller_payload_com,payload_com_attachment,external_force_body_name,external_force_start_s,external_force_duration_s,external_force,external_torque,failure_message,q,dq,q_ref,dq_ref,q_cmd,dq_cmd,u_cmd,effort
ur,tetrapga,1.015169691,0.359187423,0.393656433,0.015988878,34.073232,0.069938,1.356172,0.02052,5.48616,0.041176,41.314339,0.031049,41.432462,4.259154,1,0,0,2.253779983,0.01567222,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.020110915703716672 -1.5127720497624735 -0.016313951709264616 -1.5364401310226037 0.022228350441599553 0.018391962242157583,0.04790434936714158 0.00082357009834249954 0.043356565725611272 0.040641770802487501 0.031539672378714856 0.024025052141699522,0.16081960729058883 -1.3937317463924042 0.21003607804227567 -1.3879127050008784 0.13822617709997193 0.10947350118383217,0.27531115985549981 0.23794031224283493 0.22596584406075826 0.14969677834424197 0.070443381076678968 0.040594253202206207,0.029063146239121554 -1.5126911906969138 -0.0087893300376399534 -1.5292787257155254 0.027611347585474153 0.022422201870067743,0.6846757830968867 0.015394392966842408 0.563663125753741 0.53776672309796403 0.40024938712674241 0.29864775031504065,1.556667937249772 118.06834044155795 69.898804612828002 5.6257497949659339 -0.88377770865457905 0.028234481492107028,-0.38375536758965723 -5.2763297266656082 -1.650585650100453 -0.44025034743572178 -0.058951219250445774 -0.074196755547163207
ur,tetrapga,1.056673518,0.373393729,0.400313317,0.019234401,34.022308,0.069601,1.559309,0.017275,5.450309,0.034112,41.433903,0.029953,41.550007,4.2527885,1,0,0,2.44446987,0.026459248,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.022074771891774151 -1.5125679221044415 -0.014476583133903133 -1.5347724300781538 0.023503889589022321 0.019361640303120493,0.038164228516188302 0.0080265409635704686 0.038442238937847872 0.032808295763421716 0.024904121761853998 0.018978438254733276,0.17237727772542563 -1.383828184942262 0.21934680352385372 -1.3818418844413949 0.14096961780818468 0.11100654350322832,0.2815534101169283 0.23921127232358075 0.22260634876101384 0.14276830056958162 0.061709018157858314 0.033256233062330012,0.031326481127470641 -1.5124289069210621 -0.0070517417791222947 -1.5276747495309002 0.028734721728754273 0.023244017838965007,0.71969025775284878 0.025081184951906449 0.57265185083115611 0.54385354574240452 0.39713789268825439 0.29401209404636153,2.0228909194614459 122.54678153981895 72.343122994234363 5.8022530123675136 -0.909685253664682 0.028874648891633482,-0.20941681236719489 -6.3473524299397468 -2.0927544841409969 -0.42888120308271027 -0.03024930461764086 -0.058638535863643426
ur,tetrapga,1.098293693,0.388024957,0.404860893,0.022835851,34.008968,0.069593,1.480166,0.020295,5.483519,0.034309,41.32863,0.027266,41.442278,4.251121,1,0,0,2.641535138,0.020499676,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.023710536283708526 -1.5121931577675556 -0.012914460313078604 -1.5334095207582916 0.024515713543637983 0.020125668340434617,0.033554816889110127 0.010321237656789673 0.033836598896541205 0.028138961024898528 0.020780002049984925 0.01572236532057231,0.18421737651972694 -1.3738545032858662 0.22853160160897346 -1.3760524477176417 0.14335065407743044 0.11223509285328302,0.28732339727160405 0.23997452523340942 0.21866051029862246 0.13535919558815998 0.052661862296079567 0.02575769237246868,0.033564057314345364 -1.5120372040589947 -0.0053351700078340912 -1.5261498634407593 0.029769104056856337 0.023993449365515014,0.75569357609447274 0.034228535664278248 0.58099137978329474 0.5490339629795784 0.39298580258252602 0.28857578447690047,2.4943824746721219 127.02966242452375 74.794232313918599 5.97652808806086 -0.936074246022365 0.029401045938258888,-0.03985547049944671 -7.5358307521055394 -2.596568001650347 -0.441279276899877 -0.0086653616652156984 -0.048618675933461475
ur,tetrapga,1.13980176,0.402430728,0.402160433,0.024087919,34.105312,0.069311,1.511257,0.020033,5.465786,0.033389,41.441276,0.0281,41.557085,4.263164,1,0,0,2.843499735,0.011166136,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.025426306101679712 -1.5118305859752232 -0.011367461647055002 -1.5320386049592418 0.025514219804354348 0.02087314822190765,0.036362225878904836 0.0092100952292966613 0.033899522357720285 0.028924354202013194 0.020989157342359156 0.015728986769643689,0.19625440287867552 -1.3638867117893803 0.23751622400244646 -1.3705950545871455 0.14534461148837541 0.11314681929495958,0.29257721717386648 0.24022177334272032 0.21415466013633827 0.12752340586699565 0.04337077336248267 0.018152301241839267,0.035837925373893201 -1.5115961204072259 -0.0036407929032278852 -1.5246693919269061 0.030742887290514758 0.02469139890522784,0.79284295823508333 0.042221826235395027 0.58881536552708269 0.5531052841368127 0.38765316998867699 0.28226251393956325,2.7795868304154308 131.66927825690269 77.118629378093317 6.1346473196234133 -0.96210876087046149 0.029621692797127733,-0.0091692267483836076 -7.9490131340908192 -2.8155930002500718 -0.46532155459590285 -0.0053592637371124852 -0.048655420443260766
ur,tetrapga,1.181427488,0.41654906,0.397469104,0.023783223,28.60163,0.070053,1.322304,0.019018,5.491423,0.036835,35.780835,0.030452,35.903305,3.57520375,1,0,0,3.556124119,12.854112254,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.027319030260880891 -1.5115114439082915 -0.0097642163569006766 -1.5305928881591082 0.026552262302058188 0.021643972472190503,0.040165065863469095 0.0084332168324557366 0.035276860827714945 0.030544876793285759 0.02185221049076054 0.01624673721878463,0.20853391377381428 -1.353891133588089 0.24632668833136498 -1.36545789248863 0.14695167373737808 0.11374167352463123,0.29733235659691021 0.23995105697113442 0.20906953543642973 0.1192317464332262 0.033804185839449927 0.010410730652081313,0.033967106372164275 -1.5114730287882823 -0.0055296452747777237 -1.5261292329257155 0.029589959496118232 0.023812470512818623,0.8310095139104231 0.0048018900011635541 0.52932138526536909 0.55795690417408661 0.37971214925750557 0.27106225507851511,20.000769676897384 157.6943394366308 105.92458210068492 8.6656886095433876 -1.2039992181823671 0.054151981462774369,-0.053962740790609587 -7.8484634414671746 -2.8247418519808711 -0.47857546645718685 -0.0074080970505505661 -0.050253788257585086
ur,tetrapga,1.21739515,0.428349231,0.391576052,0.022847794,28.656172,0.069972,1.331849,0.017986,5.481109,0.034591,35.855656,0.033386,35.977868,3.5820215,1,0,0,3.542719801,0.053545181,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.029157697199619446 -1.5112244828435824 -0.0082743440491336775 -1.5292453550516318 0.027502542682091877 0.022343946118377887,0.044309577929550786 0.0088555657709544124 0.037347694202420373 0.032340895370008935 0.022709704501127879 0.016748885981505039,0.219295742123228 -1.3452712484186318 0.2537605357116865 -1.3613034098856527 0.14801603474067127 0.11399455673042432,0.30101864312996041 0.23929697360442964 0.20422395159307397 0.11172904484598689 0.025352769306272824 0.0036390097599968418,0.041414100300534058 -1.5109433955481921 -0.0002601616261712009 -1.5216052025096396 0.032579999418237762 0.025961417189435072,0.93087424104622252 0.066204155011281823 0.6586854560758153 0.56550380200947981 0.37375499026494108 0.26861833457705603,-15.257928089336211 150.07483335256671 71.349905696015753 5.3045561181296126 -1.025316508853487 0.0083494958773392847,-0.12799384632131705 -7.5397719221518855 -2.7444635343221364 -0.48576273082380794 -0.010944779886685296 -0.051797827200140034
ur,tetrapga,1.253446647,0.440102899,0.384702992,0.021842227,28.608127,0.069838,1.302218,0.018646,5.50414,0.040488,35.828256,0.032474,35.948064,3.576015875,1,0,0,3.61393151,0.091311082,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.030965536764093859 -1.5109287562797669 -0.0068498609455436166 -1.5279671950945029 0.028386086988323705 0.022989905785998594,0.049136865534685673 0.0096419054151510655 0.039830575071382678 0.034388642953204464 0.023630506152750367 0.017276747454032966,0.23020852055070401 -1.3366619382724134 0.26102932650274469 -1.3574155442822311 0.1487749488536593 0.11400236892341922,0.30431355581725994 0.23824934891029334 0.19895214108488998 0.10390517315793757 0.016723695110129444 -0.0032161976251649099,0.048887521950524884 -1.5098184712206113 0.0053930116191115663 -1.5170771730815271 0.035554658136030808 0.028095499858543743,0.93417770624885332 0.14061554094759282 0.7066466556603459 0.56600367851407107 0.3718323397241306 0.26676033363858392,-18.900479054232726 137.72524907207338 60.351571711240432 4.4605284848867779 -0.89706920990539529 0.0051627615916710751,-0.20780790694234952 -7.2079348278566613 -2.6553808572483906 -0.49358644985022693 -0.014902989757153762 -0.05342183956420854
ur,tetrapga,1.289468141,0.452737053,0.415617791,0.028631748,28.496091,0.06976,1.328393,0.018592,5.462897,0.033358,35.661361,0.028662,35.775685,3.562011375,1,0,0,3.699744831,0.119692401,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.031982407952427606 -1.5104964457422982 -0.0060361167185758275 -1.5272884074728257 0.028812400922071095 0.023294411419250219,0.0193538837633506 0.011187236954962819 0.014806076004701435 0.012794325728006031 0.007527106604993737 0.0052607260308135161,0.24122355778373239 -1.328104585649768 0.26809485682428613 -1.3538179336514542 0.14921989143586079 0.11376225258552543,0.30719967453198876 0.23681003014604904 0.19327540292234788 0.095794959061990537 0.0079577643794149777 -0.0101247517345842,0.056280596715080886 -1.5081205617050057 0.011296438344302568 -1.5125525148552088 0.038505619571658725 0.030212587723356082,0.92413434556950036 0.21223868945070096 0.73792834064887514 0.56558227828979057 0.36887017945348943 0.26463598310154252,-17.859211681315752 125.03353995575502 53.863108501445573 3.9600104300271193 -0.80283815235578582 0.0042855929099854468,0.22344080527594201 -9.4484768961856389 -3.4197508017496947 -0.42315749534645875 0.049349974042243616 -0.016351815357346311
ur,tetrapga,1.325370191,0.463641579,0.362650437,0.018289819,34.018365,0.068331,1.489702,0.017994,5.460286,0.039577,41.3298,0.02532,41.440812,4.252295625,1,0,0,3.668996785,0.08535637,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.034316628711212847 -1.5102815829016623 -0.0045175604197226433 -1.5258363440044853 0.029752664044551756 0.023963016217493173,0.071990659140072313 0.0072366341373976181 0.049383079771860683 0.043820961495739719 0.028435633919816395 0.020291420256169677,0.25229817277470695 -1.3196342164060204 0.27492626415739418 -1.3505280106733779 0.14934680147973972 0.11327438673818199,0.30966670402656804 0.23498492103251223 0.18721647239673511 0.087431539791257132 -0.00090828134557581486 -0.017060455723600321,0.052733270290558396 -1.5080148893512124 0.0085964668280671779 -1.5147269815490758 0.036963290677082927 0.029079353207270724,0.92933219717644122 0.14827286901519426 0.65087848322215214 0.55843098509641176 0.35426860862221088 0.2489439046057616,4.0157409353451428 135.42089633604991 77.501226192453998 6.0555985684697102 -0.94612508791315153 0.027935938573833974,-0.48984049379978956 -6.035640108849293 -2.302704726924063 -0.52723466885527159 -0.035611622418599609 -0.062724363078707768
ur,tetrapga,1.366880929,0.473774607,0.32871983,0.015254664,28.617416,0.069182,1.559598,0.019965,5.4991,0.033594,36.046451,0.028745,36.160348,3.577177,1,0,0,3.797631151,0.216402815,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.03867604575959184 -1.509954697708094 -0.0015362520246616595 -1.5231833122285698 0.031490302419701369 0.025203477496802216,0.1037556136230187 0.013333456019919809 0.075861075436894992 0.062884296014857566 0.041008982173592202 0.029365014075922589,0.26520307860252523 -1.3099318956158652 0.28254398182423329 -1.3471050781008143 0.14909387625928602 0.11239886477431618,0.31200270877303904 0.23238914205405037 0.17972065744602986 0.07742819405652461 -0.011301431027681677 -0.025130522184366802,0.06056519877107127 -1.5063403224672161 0.014425158547202117 -1.510232566315765 0.039754137910283614 0.031052489537768783,0.97899106006410952 0.20932086049954057 0.72858646489186729 0.5618019041638439 0.34885590415008616 0.24664204131225737,-14.497335472754621 125.52228148423505 57.338797986292548 4.2174746081407681 -0.82939661464891223 0.005973586068570012,-0.79473848201942587 -5.034039079856484 -2.1549411393017088 -0.63423902889644523 -0.078076435489677465 -0.090753834331152916
ur,tetrapga,1.403106491,0.480299457,0.30410758,0.016552074,33.955855,0.068622,1.39512,0.01854,5.451256,0.032856,41.160898,0.026742,41.273457,4.244481875,1,0,0,3.800723217,0.113399091,1,0,0,0,0 0 0.050000000000000003,0 0 0.050000000000000003,0 0 0.050000000000000003,wrist_3_link,-1,0,0 0 0,0 0 0,,0.043882377793601574 -1.5093231495637323 0.002238135774170313 -1.5200154997531419 0.03356394508685881 0.026686517366444729,0.12582575421019976 0.024692077902435682 0.098236543787933159 0.076781143985757999 0.049889734152506464 0.035803109574271109,0.27653547699543396 -1.3015609954770788 0.28892951961732849 -1.3444625965182806 0.14851852106138358 0.11136039481814851,0.31358329471543067 0.22969935685053364 0.17275778908643702 0.068420165783928996 -0.020479084943611295 -0.032207545242738569,0.060086771043269441 -1.506541075772982 0.013557576664056825 -1.5107541064495322 0.039280968210118186 0.030672728014938207,0.98287284511662643 0.1613325303115376 0.65324118792132624 0.54624082311514577 0.32774083894337191 0.2254030703539312,4.5650863455185799 131.91119914566497 74.859740483029782 5.7752736734376837 -0.90597033719627129 0.02537229174927709,-0.90454396932665304 -5.2217127936728502 -2.4828110775089911 -0.74678987843799405 -0.10099977857444742 -0.11066907844332263
