scenario,method,sample_id,seed,dof,horizon,max_iterations,perturbation,level,solver_failed,solver_converged,solve_ms,solver_final_iter,solver_final_cost,solver_final_stop,planning_terminal_rmse,mpc_steps,mpc_failed_steps,mpc_converged_steps,mean_mpc_solve_ms,max_mpc_solve_ms,rollout_finite,rollout_terminal_error_norm,rollout_terminal_rmse,rollout_trajectory_rmse,max_abs_q,max_abs_dq,rms_tau,max_tau_ratio,success,failure_message
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.78192932,4,0.883938189,0,0.000239445,50,0,50,1.78192932,2.261197,1,0.567756564,0.231785647,0.157370398,0.540304746,0.722859956,38.207512375,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.789167,4,0.883938189,0,0.000239445,50,0,50,1.789167,2.25457,1,0.251179789,0.102543719,0.11670515,0.427463535,0.511603765,43.332357412,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.80885786,4,0.883938189,0,0.000239445,50,0,50,1.80885786,2.270425,1,0.271203807,0.110718491,0.143242914,0.351763892,0.321840199,53.471367017,0.38023836,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.9484158,4,0.883938189,0,0.000239445,50,0,50,1.9484158,2.264722,1,0.395097159,0.16129774,0.170633637,0.465027232,0.335655069,58.362223537,0.423083699,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,2.00713954,4,0.883938189,0,0.000239445,50,0,50,2.00713954,2.267655,1,0.512195874,0.20910309,0.197206492,0.563114131,0.499156006,63.078244971,0.464105691,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"com_offset",0.01,0,1,1.78887284,4,0.883938189,0,0.000239445,50,0,50,1.78887284,2.25183,1,0.180983449,0.073886184,0.123208387,0.304101527,0.486570754,48.443003407,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"com_offset",0.02,0,1,1.78252268,4,0.883938189,0,0.000239445,50,0,50,1.78252268,2.258988,1,0.19663706,0.080276744,0.124987638,0.304107783,0.658840702,48.442897276,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"com_offset",0.05,0,1,1.78216434,4,0.883938189,0,0.000239445,50,0,50,1.78216434,2.273729,1,0.225581171,0.092093127,0.128520265,0.30411986,0.866612361,48.442673601,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"external_force",5,0,1,1.8115022,4,0.883938189,0,0.000239445,50,0,50,1.8115022,2.266745,1,0.315604884,0.128845155,0.151190842,0.439447797,4.243672767,48.442068159,0.376164761,1,""
"ur10","TetraPGA",17,20260624,6,50,25,"external_force",10,0,1,1.81202062,4,0.883938189,0,0.000239445,50,0,50,1.81202062,2.263803,1,0.563672145,0.23011819,0.215256532,0.78492744,8.546874279,48.441179578,0.376164761,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"nominal",0,0,1,1.84852484,4,0.907291322,0.000000005,0.000223036,50,0,50,1.84852484,2.27017,1,0.109065689,0.044525881,0.105804567,0.24349814,0.243053481,51.316054155,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.86802746,4,0.907291322,0.000000005,0.000223036,50,0,50,1.86802746,2.262255,1,0.568291493,0.23200403,0.17434707,0.35061299,0.778657396,36.731706862,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,2.08825412,4,0.907291322,0.000000005,0.000223036,50,0,50,2.08825412,2.291627,1,0.36285405,0.148134546,0.138834109,0.243367388,0.578975788,41.733472987,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,2.16826128,4,0.907291322,0.000000005,0.000223036,50,0,50,2.16826128,2.280043,1,0.199650376,0.081506925,0.114777014,0.243440028,0.38709852,46.618140891,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,1.82034612,4,0.907291322,0.000000005,0.000223036,50,0,50,1.82034612,2.261099,1,0.231125103,0.094356428,0.118816324,0.243545685,0.401707826,55.776055167,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.79836714,4,0.907291322,0.000000005,0.000223036,50,0,50,1.79836714,2.258348,1,0.470840366,0.192219774,0.156611562,0.288184829,0.554886207,59.970517472,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.79011854,4,0.907291322,0.000000005,0.000223036,50,0,50,1.79011854,2.260391,1,0.773798961,0.315902103,0.214259373,0.485545427,0.700967248,63.889541626,0.45310838,0,""
"ur10","TetraPGA",18,20260624,6,50,25,"com_offset",0.01,0,1,1.77515018,4,0.907291322,0.000000005,0.000223036,50,0,50,1.77515018,2.266061,1,0.54050074,0.220658503,0.289951336,0.996347217,4.952833754,51.313416616,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"com_offset",0.02,0,1,1.76927042,4,0.907291322,0.000000005,0.000223036,50,0,50,1.76927042,2.255,1,0.552235008,0.225448998,0.313237731,1.182968796,7.601128197,51.31334125,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"com_offset",0.05,0,1,1.76773578,4,0.907291322,0.000000005,0.000223036,50,0,50,1.76773578,2.250868,1,0.531599298,0.217024505,0.337042636,1.408730434,9.458786188,51.314262793,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"external_force",5,0,1,1.84817038,4,0.907291322,0.000000005,0.000223036,50,0,50,1.84817038,2.258131,1,0.313826486,0.128119126,0.142851717,0.299043618,4.813429881,51.317162098,0.43747199,1,""
"ur10","TetraPGA",18,20260624,6,50,25,"external_force",10,0,1,1.84780134,4,0.907291322,0.000000005,0.000223036,50,0,50,1.84780134,2.258523,1,0.598938478,0.24451561,0.219325977,0.685078263,9.621773597,51.318273914,0.43747199,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"nominal",0,0,1,1.75910224,3,1.220692396,0.000000019,0.00035132,50,0,50,1.75910224,1.771,1,0.174412681,0.071203679,0.184168121,0.245100612,0.483689211,51.959291575,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",-0.3,0,1,1.77217038,3,1.220692396,0.000000019,0.00035132,50,0,50,1.77217038,1.946002,1,0.657122932,0.268269314,0.210482716,0.405601155,0.88148915,36.94300563,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",-0.2,0,1,1.77371504,3,1.220692396,0.000000019,0.00035132,50,0,50,1.77371504,1.784799,1,0.40079937,0.163625658,0.182102355,0.285146613,0.738657832,42.054707318,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",-0.1,0,1,1.7740982,3,1.220692396,0.000000019,0.00035132,50,0,50,1.7740982,1.785633,1,0.213476477,0.087151407,0.173790104,0.23577189,0.61057788,47.08294017,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",0.1,0,1,2.10275242,3,1.220692396,0.000000019,0.00035132,50,0,50,2.10275242,3.671966,1,0.330874225,0.135078837,0.211170098,0.344016428,0.401433698,56.635790697,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",0.2,0,1,1.88025546,3,1.220692396,0.000000019,0.00035132,50,0,50,1.88025546,2.271059,1,0.565135501,0.230715602,0.252637254,0.424069003,0.399498904,61.08498641,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"mass_inertia_scale",0.3,0,1,1.91528886,3,1.220692396,0.000000019,0.00035132,50,0,50,1.91528886,3.018082,1,0.844504502,0.344767519,0.306052771,0.481258612,0.455247472,65.292955103,0.461925083,0,""
"ur10","TetraPGA",19,20260624,6,50,25,"com_offset",0.01,0,1,1.92849642,3,1.220692396,0.000000019,0.00035132,50,0,50,1.92849642,5.963638,1,1.079315207,0.440628588,0.44519811,1.493289062,7.171681156,51.956260408,0.441181284,0,""
"ur10","TetraPGA",19,20260624,6,50,25,"com_offset",0.02,0,1,1.774751,3,1.220692396,0.000000019,0.00035132,50,0,50,1.774751,1.796175,1,1.164006134,0.475203514,0.503410635,1.813372242,11.748856471,51.961259781,0.441181284,0,""
"ur10","TetraPGA",19,20260624,6,50,25,"com_offset",0.05,0,1,1.77573592,3,1.220692396,0.000000019,0.00035132,50,0,50,1.77573592,2.067477,1,1.109862332,0.4530994,0.561937201,2.328487487,16.889840359,51.987383308,0.441181284,0,""
"ur10","TetraPGA",19,20260624,6,50,25,"external_force",5,0,1,1.85897646,3,1.220692396,0.000000019,0.00035132,50,0,50,1.85897646,2.834541,1,0.247624244,0.101092174,0.187935683,0.457831494,5.560425349,51.958507934,0.441181284,1,""
"ur10","TetraPGA",19,20260624,6,50,25,"external_force",10,0,1,1.788824,3,1.220692396,0.000000019,0.00035132,50,0,50,1.788824,2.069612,1,0.543856033,0.222028296,0.241643426,0.872162074,10.762047047,51.957729063,0.441181284,1,""
